,Stimulus_x,Description ,URL,video_id,video_filename,frame_difference,color_distribution,average_brightness,average_contrast,alt_stimulus,yes_count,chills_intensity
0,Air France ,"The beauty of human form in dance is celebrated as two dancers meet and take flight in a beautiful desert landscape, moving fluidly between earth and sky. Their bodies are adjoined with a gentle, playful kiss, surrendering themselves through trust and skill to create aerial form. The dance is accompanied by Piano Concerto No. 23 in A, K. 488: II. Adagio, performed by François-Xavier Roth and Les Siècles orchestra.",https://youtu.be/yEKe5xrAsyo,yEKe5xrAsyo,yEKe5xrAsyo.mp4,0.58807487,"{'red_histogram': [0.00016883680555555556, 8.211805555555556e-06, 6.303530092592593e-06, 6.697048611111111e-06, 4.733796296296296e-06, 5.422453703703704e-06, 5.267650462962963e-06, 4.357638888888889e-06, 4.864004629629629e-06, 3.7485532407407407e-06, 4.450231481481482e-06, 3.7601273148148148e-06, 4.646990740740741e-06, 4.150752314814815e-06, 4.239004629629629e-06, 4.118923611111111e-06, 3.6530671296296295e-06, 3.961226851851852e-06, 4.197048611111111e-06, 3.9453125e-06, 4.150752314814815e-06, 3.722511574074074e-06, 4.04224537037037e-06, 3.858506944444444e-06, 4.0755208333333336e-06, 4.006076388888889e-06, 4.098668981481482e-06, 4.026331018518518e-06, 3.903356481481481e-06, 4.431423611111111e-06, 4.131944444444444e-06, 4.340277777777778e-06, 4.524016203703704e-06, 4.340277777777778e-06, 4.8842592592592595e-06, 4.631076388888889e-06, 5.185185185185185e-06, 5.166377314814815e-06, 5.727719907407407e-06, 5.7248263888888885e-06, 6.438078703703704e-06, 8.08449074074074e-06, 6.610243055555555e-06, 7.4204282407407406e-06, 8.02662037037037e-06, 8.226273148148149e-06, 8.797743055555556e-06, 8.760127314814814e-06, 1.0833333333333334e-05, 8.980034722222222e-06, 1.1176215277777778e-05, 1.064236111111111e-05, 1.4716435185185185e-05, 1.2434895833333333e-05, 1.4677372685185184e-05, 1.7557870370370372e-05, 1.60546875e-05, 2.033709490740741e-05, 1.9539930555555555e-05, 2.4157986111111112e-05, 2.2941261574074073e-05, 2.6569733796296295e-05, 3.1024305555555555e-05, 2.8271122685185186e-05, 3.064236111111111e-05, 2.968315972222222e-05, 3.222077546296296e-05, 2.8736979166666667e-05, 3.239583333333333e-05, 3.255931712962963e-05, 2.7395833333333333e-05, 3.019820601851852e-05, 2.4796006944444444e-05, 2.9396701388888888e-05, 2.406394675925926e-05, 2.611111111111111e-05, 2.498553240740741e-05, 2.2275752314814814e-05, 2.4000289351851853e-05, 2.079716435185185e-05, 2.3541666666666665e-05, 2.0830439814814815e-05, 2.4328703703703705e-05, 2.5049189814814816e-05, 2.2866030092592593e-05, 2.474537037037037e-05, 2.4719328703703703e-05, 2.5766782407407407e-05, 2.7039930555555555e-05, 2.6196469907407407e-05, 2.7783564814814813e-05, 3.0384837962962964e-05, 2.591290509259259e-05, 3.329861111111111e-05, 2.5575810185185184e-05, 3.4696180555555554e-05, 2.7540509259259258e-05, 3.612847222222222e-05, 3.3551793981481484e-05, 3.195891203703704e-05, 3.586082175925926e-05, 3.313512731481481e-05, 3.746527777777778e-05, 3.1728877314814815e-05, 3.7919560185185186e-05, 3.8663194444444445e-05, 3.43822337962963e-05, 4.0949074074074074e-05, 3.5240162037037035e-05, 4.496383101851852e-05, 3.9291087962962964e-05, 4.778935185185185e-05, 4.9474826388888886e-05, 4.921006944444444e-05, 5.641493055555556e-05, 5.658564814814815e-05, 6.578414351851851e-05, 6.560040509259259e-05, 7.51099537037037e-05, 7.944444444444444e-05, 8.483796296296296e-05, 9.361979166666667e-05, 9.938657407407407e-05, 0.0001034157986111111, 0.00011311487268518519, 0.00011176649305555556, 0.00012937789351851852, 0.00012594039351851853, 0.00012613859953703704, 0.00011485966435185186, 0.00010949797453703703, 0.00010653356481481481, 0.00010632523148148148, 0.00011388744212962964, 0.00011996961805555555, 0.00012065248842592592, 0.00012510416666666667, 0.0001375882523148148, 0.00013519965277777779, 0.00015611834490740742, 0.0001461357060185185, 0.00014611689814814815, 0.00015358796296296296, 0.00016511429398148147, 0.00017861400462962964, 0.00017940248842592593, 0.00019913194444444443, 0.00016836371527777778, 0.00019951244212962962, 0.00016305555555555556, 0.00018963831018518518, 0.0001656495949074074, 0.00016496672453703703, 0.00018147424768518518, 0.0001623683449074074, 0.0001816970486111111, 0.00015377314814814816, 0.00016319733796296297, 0.0001637717013888889, 0.0001457349537037037, 0.00019269675925925926, 0.00016615885416666667, 0.0002066449652777778, 0.00018601273148148147, 0.0002469285300925926, 0.0002518475115740741, 0.0002599045138888889, 0.0003605309606481481, 0.00028035300925925927, 0.00040607060185185185, 0.0003094169560185185, 0.00042289930555555554, 0.0003684490740740741, 0.0003986574074074074, 0.0004201200810185185, 0.0004047193287037037, 0.0005092910879629629, 0.00033592592592592593, 0.0005052806712962963, 0.00037006944444444446, 0.0005292997685185185, 0.0006233695023148148, 0.0010732421875, 0.0017218156828703703, 0.0029297424768518518, 0.004129809027777777, 0.006546213831018518, 0.010164211516203704, 0.011543151041666666, 0.012147698206018518, 0.011456646412037037, 0.011186242766203704, 0.009628929398148148, 0.008176964699074075, 0.008237416087962962, 0.006590238715277778, 0.0076357233796296295, 0.007118285590277777, 0.007292087673611111, 0.007635218460648148, 0.006805150462962963, 0.007311805555555556, 0.00691958912037037, 0.006849660011574074, 0.008254911747685185, 0.008414461805555556, 0.010337045717592593, 0.009302945601851851, 0.011778783275462962, 0.011045167824074074, 0.015294312789351852, 0.012545607638888888, 0.0108161328125, 0.009494830729166667, 0.007956339699074074, 0.006140264756944444, 0.004379914641203703, 0.004890494791666667, 0.003936927083333333, 0.0029448813657407405, 0.0032921585648148146, 0.004132647569444444, 0.0035669921875, 0.002503109085648148, 0.001676361400462963, 0.0005212717013888889, 0.00026932725694444443, 6.14597800925926e-05, 3.4696180555555554e-05, 3.630931712962963e-05, 2.7495659722222222e-05, 2.96484375e-05, 2.8139467592592592e-05, 2.3415798611111112e-05, 2.9946469907407406e-05, 2.3619791666666665e-05, 2.1928530092592594e-05, 2.1302083333333334e-05, 2.144241898148148e-05, 1.882667824074074e-05, 1.8226273148148148e-05, 1.810908564814815e-05, 1.6597222222222222e-05, 1.654224537037037e-05, 1.3532986111111111e-05, 1.3952546296296296e-05, 1.3078703703703704e-05, 1.2235243055555556e-05, 1.1684027777777778e-05, 1.0335648148148149e-05, 1.0295138888888889e-05, 8.511284722222223e-06, 9.545717592592592e-06, 7.900752314814815e-06, 7.450810185185185e-06, 6.508101851851852e-05], 'green_histogram': [0.00020568431712962964, 4.2491319444444445e-06, 4.129050925925926e-06, 3.7326388888888888e-06, 3.6631944444444446e-06, 3.4968171296296296e-06, 3.4244791666666666e-06, 3.504050925925926e-06, 3.738425925925926e-06, 3.6038773148148148e-06, 3.5416666666666665e-06, 3.7311921296296298e-06, 3.370949074074074e-06, 3.404224537037037e-06, 3.359375e-06, 3.919270833333333e-06, 3.7586805555555553e-06, 3.7818287037037035e-06, 3.868634259259259e-06, 3.2392939814814816e-06, 3.425925925925926e-06, 3.4837962962962965e-06, 3.6921296296296297e-06, 3.548900462962963e-06, 3.605324074074074e-06, 3.8136574074074074e-06, 3.857060185185185e-06, 3.4678819444444446e-06, 3.6487268518518517e-06, 3.825231481481482e-06, 3.922164351851852e-06, 4.5066550925925924e-06, 4.5355902777777774e-06, 4.217303240740741e-06, 4.295428240740741e-06, 4.8871527777777775e-06, 5.432581018518519e-06, 5.5078125e-06, 5.872395833333333e-06, 6.427951388888889e-06, 6.521990740740741e-06, 5.936053240740741e-06, 7.180266203703704e-06, 7.534722222222222e-06, 7.1976273148148145e-06, 8.708043981481482e-06, 9.208622685185185e-06, 9.827835648148148e-06, 1.0274884259259258e-05, 1.1684027777777778e-05, 1.3894675925925926e-05, 1.4467592592592593e-05, 1.716724537037037e-05, 2.2290219907407407e-05, 2.2281539351851852e-05, 2.7060185185185185e-05, 3.036892361111111e-05, 3.199797453703704e-05, 3.121383101851852e-05, 3.0659722222222225e-05, 3.431857638888889e-05, 3.586516203703704e-05, 3.392071759259259e-05, 3.5797164351851853e-05, 3.2191840277777775e-05, 2.7468171296296295e-05, 2.8470775462962964e-05, 2.7816840277777778e-05, 2.7536168981481482e-05, 2.7379918981481482e-05, 2.713107638888889e-05, 2.664207175925926e-05, 2.2566550925925926e-05, 2.1678240740740742e-05, 2.2405960648148147e-05, 2.1141493055555554e-05, 2.0941840277777776e-05, 2.1869212962962962e-05, 2.2771990740740742e-05, 2.1085069444444443e-05, 2.2164351851851853e-05, 2.26171875e-05, 2.2698206018518517e-05, 2.3700810185185186e-05, 2.3666087962962963e-05, 2.634548611111111e-05, 2.6323784722222222e-05, 2.762008101851852e-05, 2.9071180555555557e-05, 3.099681712962963e-05, 3.0276331018518517e-05, 3.1902488425925925e-05, 2.9004629629629628e-05, 3.237268518518519e-05, 3.384693287037037e-05, 3.6491608796296294e-05, 3.840133101851852e-05, 4.013165509259259e-05, 4.246672453703704e-05, 4.149594907407407e-05, 4.476707175925926e-05, 4.851707175925926e-05, 5.1145833333333334e-05, 5.692418981481481e-05, 6.144965277777778e-05, 6.209780092592592e-05, 6.476996527777778e-05, 7.101996527777777e-05, 8.254484953703703e-05, 9.534577546296296e-05, 9.847945601851852e-05, 0.00010252314814814815, 9.805700231481482e-05, 9.80787037037037e-05, 9.925347222222223e-05, 0.00011585792824074074, 0.0001242824074074074, 0.00012610966435185186, 0.00011261429398148148, 0.0001034157986111111, 9.458188657407408e-05, 9.975549768518519e-05, 9.838831018518519e-05, 0.0001040943287037037, 0.00010220920138888889, 0.0001097873263888889, 0.00011120081018518518, 0.00012064236111111111, 0.0001328689236111111, 0.0001162962962962963, 0.00012798755787037038, 0.00013622106481481482, 0.00015157407407407407, 0.0001521484375, 0.00014421151620370372, 0.0001594603587962963, 0.00017588831018518518, 0.00019277054398148148, 0.00020047019675925926, 0.0001983622685185185, 0.0001522757523148148, 0.00014863425925925927, 0.00014370081018518519, 0.00014164496527777778, 0.00019992042824074074, 0.0003028081597222222, 0.0005456756365740741, 0.000706535011574074, 0.000820625, 0.0006053515625, 0.0009675274884259259, 0.0012298857060185186, 0.0013448466435185184, 0.0016472916666666667, 0.001355925925925926, 0.0013518590856481483, 0.001048498263888889, 0.0017991478587962963, 0.0030815263310185184, 0.003595568576388889, 0.0035411125578703705, 0.0041124768518518515, 0.0034735228587962964, 0.002962322048611111, 0.003537934027777778, 0.003514547164351852, 0.005561987847222222, 0.0062613093171296295, 0.004775049189814815, 0.005098097511574074, 0.00404978587962963, 0.0052965219907407405, 0.007199325810185185, 0.007618968460648148, 0.0071457074652777775, 0.005557340856481481, 0.005005588831018519, 0.004597193287037037, 0.005524939236111111, 0.00627337962962963, 0.0066268359375, 0.006454143518518519, 0.00579179542824074, 0.006017536168981481, 0.005938289930555556, 0.006156558159722222, 0.006581467013888889, 0.0069021614583333335, 0.007054438657407408, 0.0069193822337962965, 0.0071985416666666665, 0.006836746238425926, 0.006391734664351852, 0.006493359375, 0.005699759837962963, 0.005338087384259259, 0.00605089699074074, 0.0058093547453703705, 0.005648117766203704, 0.005697054398148148, 0.005794807581018519, 0.004675499131944445, 0.0034706973379629628, 0.0041017303240740745, 0.003941886574074074, 0.003830601851851852, 0.003912119502314815, 0.0035228877314814814, 0.0037137514467592593, 0.003225335648148148, 0.003171947337962963, 0.0037090639467592594, 0.0027348538773148147, 0.002716484375, 0.0021991869212962963, 0.0020370515046296295, 0.003388922164351852, 0.004123715277777777, 0.0038335112847222223, 0.0022234968171296297, 0.0018648524305555556, 0.0021766724537037037, 0.0018178645833333334, 0.0016626359953703703, 0.0005591189236111111, 0.00017456018518518518, 3.594762731481481e-05, 3.089699074074074e-05, 3.0493344907407408e-05, 3.3132233796296295e-05, 3.271846064814815e-05, 3.098234953703704e-05, 2.6963252314814816e-05, 2.2314814814814816e-05, 2.797019675925926e-05, 2.045138888888889e-05, 2.0960648148148148e-05, 2.0046296296296296e-05, 1.904224537037037e-05, 1.6940104166666666e-05, 1.4832175925925926e-05, 1.4505208333333333e-05, 1.3530092592592592e-05, 1.386574074074074e-05, 1.2848668981481481e-05, 1.1257233796296297e-05, 9.521122685185184e-06, 8.65017361111111e-06, 9.066840277777777e-06, 8.773148148148148e-06, 8.877314814814815e-06, 8.528645833333333e-06, 7.486979166666666e-06, 6.0633680555555555e-06, 4.768518518518519e-06, 4.260416666666667e-05], 'blue_histogram': [0.0001941478587962963, 4.686053240740741e-06, 4.089988425925926e-06, 3.4780092592592592e-06, 4.192708333333333e-06, 3.4346064814814813e-06, 3.6241319444444445e-06, 3.5691550925925925e-06, 3.3680555555555556e-06, 3.5532407407407406e-06, 3.074363425925926e-06, 3.4693287037037035e-06, 3.6038773148148148e-06, 3.201678240740741e-06, 2.9774305555555554e-06, 3.265335648148148e-06, 3.259548611111111e-06, 3.046875e-06, 3.337673611111111e-06, 3.271122685185185e-06, 3.3854166666666665e-06, 3.1727430555555555e-06, 3.5923032407407407e-06, 3.414351851851852e-06, 3.1495949074074073e-06, 3.4331597222222223e-06, 3.7080439814814816e-06, 3.870081018518519e-06, 3.441840277777778e-06, 4.380787037037037e-06, 4.756944444444444e-06, 5.29369212962963e-06, 6.608796296296297e-06, 5.727719907407407e-06, 7.925347222222223e-06, 9.285300925925925e-06, 1.0224247685185185e-05, 1.122974537037037e-05, 1.1636284722222223e-05, 1.2876157407407407e-05, 1.2771990740740741e-05, 1.4289641203703704e-05, 1.654224537037037e-05, 1.400173611111111e-05, 1.3310185185185186e-05, 1.5596064814814815e-05, 1.4554398148148148e-05, 1.4408275462962963e-05, 1.3859953703703705e-05, 1.4725115740740741e-05, 1.4667245370370371e-05, 1.4620949074074075e-05, 1.6236979166666668e-05, 1.640480324074074e-05, 1.730324074074074e-05, 1.6966145833333334e-05, 1.812065972222222e-05, 1.812934027777778e-05, 1.9129050925925927e-05, 1.9036458333333335e-05, 1.935763888888889e-05, 1.9563078703703703e-05, 1.980902777777778e-05, 1.9267939814814815e-05, 2.0376157407407407e-05, 2.2152777777777778e-05, 2.210648148148148e-05, 2.3602430555555556e-05, 2.693721064814815e-05, 2.460792824074074e-05, 2.416377314814815e-05, 2.8057002314814816e-05, 2.685763888888889e-05, 3.049189814814815e-05, 2.814959490740741e-05, 3.318721064814815e-05, 3.154224537037037e-05, 2.8951099537037037e-05, 3.6458333333333336e-05, 3.0182291666666666e-05, 3.3564814814814815e-05, 3.5846354166666665e-05, 3.351707175925926e-05, 3.617766203703704e-05, 3.09056712962963e-05, 3.1906828703703704e-05, 3.739438657407408e-05, 3.1929976851851855e-05, 3.450665509259259e-05, 3.624565972222222e-05, 3.6056134259259257e-05, 3.538049768518519e-05, 3.9558738425925925e-05, 4.182436342592593e-05, 4.330150462962963e-05, 5.236545138888889e-05, 5.212094907407407e-05, 6.65842013888889e-05, 6.962818287037037e-05, 8.095486111111111e-05, 0.0001763208912037037, 0.00035216145833333334, 0.0006415755208333333, 0.0006216478587962962, 0.0005680902777777778, 0.0003297120949074074, 0.0008685619212962963, 0.0008943735532407407, 0.0009702604166666667, 0.001069189814814815, 0.0015462369791666667, 0.0013698611111111112, 0.0011961342592592592, 0.0025676012731481483, 0.001457365451388889, 0.0023628269675925926, 0.002143742766203704, 0.0024811038773148147, 0.0027736067708333334, 0.00225283275462963, 0.0024711342592592593, 0.001753058449074074, 0.002435993923611111, 0.001737138310185185, 0.0016996860532407408, 0.0031872482638888888, 0.0025242621527777776, 0.002994419849537037, 0.0030103096064814814, 0.003626053240740741, 0.004212190393518518, 0.00402673755787037, 0.00469384693287037, 0.003413839699074074, 0.003775609085648148, 0.004633755787037037, 0.0043815379050925925, 0.0032165089699074073, 0.0038238194444444444, 0.005102277199074074, 0.004720972222222222, 0.004719150752314815, 0.004685305266203704, 0.003656640625, 0.004652282986111111, 0.0034670457175925927, 0.003644480613425926, 0.004916267361111111, 0.0031564641203703702, 0.003477025462962963, 0.004650684317129629, 0.0039027358217592592, 0.0042710069444444445, 0.003676957465277778, 0.0039170471643518515, 0.00333790943287037, 0.003333210358796296, 0.0034644733796296294, 0.003428333333333333, 0.004094866898148148, 0.004419871238425926, 0.0034762601273148146, 0.004135905671296296, 0.0035151070601851853, 0.003373637152777778, 0.0037253226273148148, 0.0037261024305555554, 0.0032655627893518517, 0.0024947106481481482, 0.003602708333333333, 0.003431561053240741, 0.0034338700810185186, 0.0032609447337962963, 0.0037652531828703704, 0.003994887152777778, 0.003726044560185185, 0.0036753761574074076, 0.0034133246527777777, 0.00276529224537037, 0.003499262152777778, 0.0027940842013888887, 0.0030558796296296297, 0.002947144097222222, 0.002639670138888889, 0.003237475405092593, 0.003255964988425926, 0.0034750925925925926, 0.00337259693287037, 0.0034730671296296298, 0.0031822612847222224, 0.0021214699074074074, 0.002709280960648148, 0.00242052662037037, 0.00206921875, 0.002202149884259259, 0.001969007523148148, 0.0022058796296296297, 0.0019537977430555556, 0.0018631293402777778, 0.0020512196180555555, 0.0015991869212962963, 0.002003658854166667, 0.0017588932291666666, 0.0018507262731481482, 0.0016030237268518518, 0.0018099045138888889, 0.0019645992476851853, 0.0013980034722222221, 0.0013595616319444445, 0.0018771744791666667, 0.0014510214120370371, 0.0016936979166666667, 0.0021644936342592592, 0.0027670543981481483, 0.0018470109953703704, 0.0015345717592592592, 0.0011703385416666667, 0.0012006438078703704, 0.0013281640625, 0.0011825072337962963, 0.00048064380787037037, 0.00026807002314814814, 8.25462962962963e-05, 6.281973379629629e-05, 4.860243055555556e-05, 4.0072337962962966e-05, 3.3211805555555554e-05, 3.798900462962963e-05, 3.0477430555555557e-05, 2.7883391203703702e-05, 2.624710648148148e-05, 2.0347222222222222e-05, 2.3230613425925926e-05, 1.667679398148148e-05, 1.691695601851852e-05, 1.4398148148148148e-05, 1.2764756944444445e-05, 1.4037905092592592e-05, 1.1979166666666667e-05, 1.2074652777777779e-05, 1.0167824074074075e-05, 1.0570023148148148e-05, 9.872685185185185e-06, 8.927951388888888e-06, 1.005642361111111e-05, 9.285300925925925e-06, 9.328703703703705e-06, 8.078703703703703e-06, 8.522858796296297e-06, 7.842881944444444e-06, 6.364293981481482e-06, 7.4204282407407406e-06, 6.673900462962963e-06, 6.684027777777778e-06, 5.33130787037037e-06, 5.5536747685185187e-05]}",177.3747373,22.37797416,Air France,35,34.98550725
