Stimulus name,embedding_vector,word_count,sentence_count,tb_sentiment,vader_sentiment,pos_nouns,pos_adjectives,topic_1,topic_2,topic_3,topic_4,topic_5
agnus dei audio,"[-4.25015688e-02  3.68614644e-02  3.93938944e-02  5.47834896e-02
 -5.56195155e-02 -1.53118789e-01  1.00210253e-02  1.73584417e-01
 -7.79181428e-04 -1.21945307e-01 -1.32826656e-01 -1.51563846e-02
  8.97425041e-03  2.94369906e-01  1.54609859e-01 -5.19812182e-02
  3.41168456e-02  1.23675756e-01  1.62847191e-01 -2.85700917e-01
  9.91699249e-02 -3.78397368e-02 -1.51670456e-01 -6.90221041e-02
 -6.38793781e-02 -6.51218370e-02 -1.14934772e-01 -1.01777442e-01
  8.14235136e-02  1.68284431e-01 -8.74333754e-02  1.21832907e-01
 -1.15366109e-01  2.26834983e-01 -1.61008704e-02  5.98414801e-02
 -2.57867072e-02 -7.01997206e-02 -1.10007764e-03  1.45014748e-01
  5.65498322e-02 -1.13951974e-01  1.17424086e-01 -4.21513133e-02
  4.21648137e-02  2.36817915e-02 -1.30743122e+00 -1.25090271e-01
 -2.04816446e-01 -7.31479600e-02  6.71782065e-03 -2.28742823e-01
  1.80077657e-01  2.12691754e-01 -1.18237719e-01  1.41698122e-01
 -6.26878515e-02  4.81169313e-01  1.28969938e-01  1.13186024e-01
  2.28813022e-01 -1.77967384e-01 -8.26242492e-02  1.18389368e-01
 -1.05648518e-01  2.37493157e-01  2.77332515e-02  1.15149513e-01
  3.33869420e-02  3.68116736e-01 -1.18505999e-01 -1.23418517e-01
  1.46447062e-01  1.53726429e-01 -8.32767114e-02 -1.26299962e-01
  1.51136577e-01 -2.91017629e-02  8.36209953e-03  9.13452208e-02
  9.00230780e-02  5.65701835e-02  9.34024006e-02  2.34577030e-01
  1.12722822e-01  8.99074227e-02 -2.51171142e-01 -2.70646274e-01
  9.89782065e-02  2.83362210e-01 -1.12596549e-01 -3.67938466e-02
  4.65137139e-02  1.13213345e-01  1.06590115e-01 -2.92121232e-01
  1.94360837e-02 -4.47194241e-02  1.77961051e-01  9.46636945e-02
 -2.61844665e-01  9.85016674e-02  1.18228883e-01 -3.94659229e-02
 -3.34812373e-01  4.76827435e-02 -1.68051839e-01 -3.69992256e-02
  4.61997204e-02 -3.16889000e+00  2.92702258e-01  9.13102850e-02
 -1.40153050e-01 -9.11253467e-02 -6.32941024e-04  3.92245471e-01
  1.80320546e-01  6.66595697e-02  5.55272726e-03  8.78899768e-02
 -2.60202885e-01  5.90166330e-01  9.17012841e-02 -1.18491434e-01
  1.94742769e-01  2.81156063e-01  1.99152619e-01 -1.10908188e-01
 -1.35326236e-02  2.55787615e-02 -4.75610197e-02  2.52027303e-01
  6.19164892e-02 -1.67257056e-01 -1.35534838e-01 -8.80812407e-02
  1.12930320e-01  3.29066515e-02  1.27109170e-01 -7.94923455e-02
 -4.75272834e-02  7.53447637e-02 -3.53395343e+00  2.96710610e-01
  2.07677290e-01 -8.70328844e-02 -1.06979527e-01 -1.27991334e-01
  8.37357044e-02  1.59184054e-01 -2.46606529e-01 -2.25226358e-02
  7.84782693e-02  1.32776484e-01 -2.24442512e-01 -2.66072392e-01
  3.91590334e-02 -6.95246086e-02 -2.12230869e-02  3.47730160e-01
 -1.57431010e-02 -2.02128086e-02  1.38324499e-01 -1.47640541e-01
  1.20325964e-02 -1.51180431e-01  1.74338549e-01  1.28392026e-01
  3.99221838e-01 -4.68711890e-02 -2.24538416e-01 -2.55920023e-01
  4.77608554e-02  1.12518683e-01  2.25410238e-02 -1.18726723e-01
  2.31121927e-01  1.74108058e-01 -1.31464452e-01 -1.60200059e-01
 -8.26496556e-02  1.75195560e-01  2.54102759e-02 -7.34480843e-03
  1.28081009e-01  6.03903607e-02  1.65632129e-01 -1.05287209e-01
  1.14719179e-02  3.34922075e-01 -2.35639084e-02  4.69951481e-02
  2.26000071e-01  1.12998456e-01  1.52810425e-01 -2.52474099e-02
  2.15308499e-02 -1.09498151e-01  3.81570488e-01  1.46253154e-01
  8.56619254e-02 -1.14417858e-01  1.05311140e-01  2.99256109e-03
  1.26992717e-01  3.81572986e+00 -2.46422011e-02 -1.04291461e-01
  1.33404896e-01  1.25151008e-01 -1.63321238e-04  3.38034779e-01
  1.53944030e-01 -1.00423940e-01  1.22933552e-01 -1.66446075e-01
  2.43489087e-01  4.04733717e-02 -6.07552705e-03  1.01347081e-01
  2.33548224e-01  1.23666316e-01  1.85744204e-02 -8.39846302e-03
 -2.12018609e-01  3.31587680e-02  1.95214093e-01 -1.89304024e-01
 -1.29426867e-01 -6.38625205e-01 -6.74103573e-02 -1.75294310e-01
 -3.20292473e-01  1.94504231e-01  3.98763269e-02  8.45405087e-02
 -8.50282460e-02 -1.45643964e-01 -9.77096558e-02  9.00017247e-02
  1.27122819e-01  1.54406829e-02  1.51882052e-01  2.28783816e-01
 -3.09277534e-01  1.83209524e-01  3.29538286e-01  1.23229623e-01
  7.27827027e-02  7.12236911e-02  1.93985745e-01 -3.04106414e-01
  1.49091389e-02 -8.42003375e-02 -8.40755105e-02  2.32920265e-05
  1.56873628e-01 -5.94695844e-02 -1.12234004e-01  7.14041740e-02
 -1.10347658e-01  8.83279443e-02  2.11353019e-01  1.23493224e-02
 -3.60658318e-02  3.53747024e-03  2.80163027e-02 -1.33801207e-01
  6.81065470e-02  8.58598128e-02  4.83698584e-02 -1.52970925e-01
  1.16628058e-01 -5.20766306e+00  3.17546055e-02  1.19697466e-01
  2.26960763e-01  3.01892012e-01  1.06862867e-02  1.29736736e-01
  3.70092630e-01  6.20882846e-02 -1.27609506e-01  1.99992463e-01
 -3.16534005e-02 -1.59134731e-01  3.01754236e-01 -3.56342524e-01
  1.04376577e-01  7.15817064e-02  2.50618309e-01 -4.05750759e-02
  3.27269104e-03  2.25477651e-01  3.89765948e-01 -1.59879357e-01
 -6.01616874e-03  5.47478646e-02 -1.07346669e-01  6.80567399e-02
 -1.16520815e-01  2.51165360e-01 -3.00046563e-01  2.65553501e-02
  1.00210002e-02  9.36346650e-02 -4.65378165e-02 -7.59822652e-02
 -1.69249713e+00 -7.00093135e-02  7.93336034e-02 -1.13014527e-01
  2.26126939e-01 -1.63632840e-01  2.90000588e-01  1.76402852e-02
 -6.65991679e-02  2.35895574e-01  2.18913361e-01  2.09754720e-01
 -9.44893509e-02  1.39780715e-01  7.22287670e-02  2.75296923e-02
  7.14281527e-03  9.65090171e-02 -1.37777492e-01  7.04793334e-02
 -5.19360416e-02  1.57326326e-01  2.43742205e-02 -4.22890075e-02
 -6.28418252e-02  2.81471133e-01 -1.70775473e-01  3.92007679e-02
 -3.44380707e-01  5.71159981e-02 -7.26630837e-02 -1.03946716e-01
 -6.40325844e-02 -2.17159778e-01 -1.43277854e-01 -3.22189443e-02
  3.49592388e-01  2.06229672e-01  4.97734785e-01  3.26125175e-02
  2.16963701e-02  1.54335603e-01  1.09710477e-01  8.71513113e-02
  1.17288850e-01  2.05372363e-01 -2.80214399e-01 -3.15224439e-01
 -7.35167488e-02  3.43839526e-02 -1.51735231e-01  1.63756928e-03
  9.23353553e-01 -2.49218151e-01  1.47002175e-01  1.45901039e-01
  2.65738573e-02  1.58092648e-01  1.69302702e-01  1.83840960e-01
  2.79406130e-01  1.95632756e-01  2.20086575e-01  3.55931930e-02
 -2.08128199e-01 -6.14072680e-02  2.06483349e-01 -2.45922372e-01
 -1.30126119e-01  1.57047242e-01 -7.80581832e-02 -6.75604269e-02
  1.03135267e-03 -5.09012699e-01 -2.95144647e-01  1.64220139e-01
 -1.73995972e-01  1.56909510e-01  2.51707107e-01 -5.56076169e-02
  4.85091358e-02 -1.97025299e-01  4.39228453e-02  2.64078736e-01
 -1.18217960e-01  1.13298707e-01  2.81404946e-02 -6.74488693e-02
 -4.22526486e-02  2.16605976e-01 -1.33459643e-01  4.04850990e-01
 -6.27539232e-02 -2.25220136e-02  8.11879411e-02  7.53142759e-02
  2.21162081e-01 -6.24695122e-01 -1.44679725e-01 -3.82780544e-02
 -6.62478432e-02 -2.54254937e-01 -1.07612930e-01  4.17346545e-02
 -2.59830564e-01 -1.23300813e-01 -2.89312094e-01  1.63088262e-01
 -9.42773446e-02  7.25449473e-02  2.40532264e-01  2.26397529e-01
  1.43681109e-01 -1.91579647e-02  6.09947860e-01  1.24246009e-01
 -4.13345955e-02  1.48035035e-01 -3.76515314e-02  2.39291310e-01
 -1.12261055e-02  2.35536322e-01  1.00863099e-01 -9.04659927e-02
 -1.56186312e-01  5.53098097e-02  4.51501273e-02 -2.37888932e-01
 -2.34185562e-01 -5.31209037e-02 -3.18280049e-02 -1.24711737e-01
 -1.77293699e-02 -5.26839554e-01 -2.97915816e-01 -3.02704453e-01
 -1.42495185e-01  9.62012112e-02  8.81010517e-02  1.20394081e-01
  9.44335610e-02  1.57628685e-01 -1.20839536e-01  5.36074221e-01
  4.66509815e-03  1.54398501e-01 -1.03612460e-01 -2.53094137e-01
 -2.08123520e-01  2.12059900e-01  2.36455932e-01 -2.68459886e-01
  3.28830451e-01 -2.59088334e-02 -2.72390258e-04  1.52351335e-02
  1.96814358e-01 -1.13534909e-02  1.16222754e-01  2.17167512e-01
 -1.73521414e-01  1.25231035e-03 -6.69424653e-01  2.51749426e-01
  1.14772089e-01 -7.54629448e-02  1.66520819e-01  2.62904707e-02
 -2.46082827e-01  1.99219152e-01  7.59432167e-02 -1.04429200e-01
 -6.97858026e-03  3.74468490e-02  8.43617320e-03  2.46416256e-01
 -1.65634081e-01  6.55295029e-02  2.11460635e-01 -5.11552431e-02
 -8.32187906e-02  2.39054590e-01 -1.93389188e-02  1.37083903e-01
  1.44249434e-02 -1.06301814e-01 -8.71784538e-02 -1.45975143e-01
  1.68779511e-02  5.07457435e-01 -1.71966970e-01  1.13198357e-02
  3.21048237e-02 -1.56881645e-01 -2.47170582e-01 -1.93586066e-01
  1.23270281e-01  9.91575420e-02 -2.81935837e-02  1.32238120e-01
  2.57713199e-01  7.19225109e-02 -2.18259498e-01  1.39992669e-01
  2.05786705e-01 -2.92799860e-01  2.58221805e-01  1.51805177e-01
 -9.46924612e-02  4.55522761e-02  2.28531107e-01 -2.26636827e-01
  3.06369774e-02  7.76238553e-03  2.73160674e-02 -1.53910279e-01
  7.48618916e-02 -3.79688218e-02  2.30035037e-02 -2.75974542e-01
  1.87972203e-01 -6.01363182e-02  8.93018693e-02 -1.79770485e-01
 -1.15640201e-01  4.53483403e-01 -2.63587385e-01 -5.28318465e-01
  1.49721831e-01 -1.04503013e-01 -1.19371332e-01  8.39245990e-02
  3.37974578e-01 -9.84372497e-02  6.78433850e-02 -1.35140479e-01
 -3.65389198e-01  1.62419096e-01 -2.47807935e-01  5.00641204e-02
 -1.48630585e-03 -1.92174911e-01  4.79883291e-02 -2.62676716e-01
 -2.01480418e-01 -1.58988833e-01 -5.55327609e-02 -3.08804382e-02
  7.80572593e-02  5.72047457e-02 -2.71313369e-01 -7.96795562e-02
  3.72395269e-03 -2.31547862e-01  3.36948186e-01 -9.08443257e-02
  1.41421065e-01  1.37321532e-01  1.97483808e-01  1.89926803e-01
 -1.49540320e-01  9.99505147e-02 -2.24113166e-01  2.42105931e-01
 -5.83800264e-02  1.55738592e-01  1.03075936e-01  1.92032769e-01
  2.42007211e-01  2.15810761e-01 -2.10904971e-01 -9.98134837e-02
 -8.54351372e-02  2.59302437e-01 -3.19233716e-01 -2.63936013e-01
  1.52609080e-01  1.15204260e-01  6.83184490e-02 -8.10117424e-02
  2.76748133e+00  2.41992578e-01  5.78352213e-02  6.97913691e-02
  1.98464662e-01  3.87533456e-02  2.41387412e-01 -1.55804744e-02
 -1.86838821e-01  8.57292861e-02  7.08355010e-02  1.08304225e-01
 -3.43303122e-02  1.21511325e-01  8.27825740e-02  7.15396926e-02
 -1.43235281e-01 -4.68481109e-02 -2.24447832e-01 -6.10497128e-03
 -1.74639598e-01  2.08024710e-01  4.13963757e-02  6.15297519e-02
  4.52833101e-02 -3.52364741e-02  6.53092116e-02 -1.58179894e-01
 -3.20435651e-02 -1.13646999e-01 -7.34408125e-02 -1.42678186e-01
  1.17894545e-01  1.67387962e-01  5.87207451e-02  1.03203721e-01
  3.52236070e-02 -1.76689014e-01  8.46137553e-02  1.17399707e-01
 -1.96932286e-01 -2.92969257e-01  1.15428045e-01  1.59451723e-01
  7.25053102e-02  2.49617234e-01 -1.89357981e-01  8.99814256e-03
 -3.35750803e-02 -1.53089419e-01 -2.37576254e-02 -2.08234638e-01
 -1.05443485e-01 -1.47685790e-02 -7.54253520e-03 -5.71650229e-02
  2.56398946e-01 -1.09418005e-01 -2.43616045e-01  2.71490544e-01
  9.06852633e-02 -1.15189649e-01  2.38098189e-01 -1.05577163e-01
  1.64025009e-01  1.00900285e-01 -1.15875527e-01  2.00057790e-01
  6.08296506e-02  9.52179804e-02 -6.77539930e-02  8.21921006e-02
 -1.48926582e-02 -1.60731822e-01 -5.37774675e-02 -8.61561447e-02
 -4.30933349e-02  4.25088918e-03 -7.11978674e-02 -3.77343512e+00
 -1.20879889e-01 -1.10056840e-01  1.58029139e-01  1.62031099e-01
  2.35651851e-01  1.30167663e-01  8.61679688e-02 -5.88447601e-02
 -8.41582790e-02  1.46259785e-01  2.38427386e-01  1.73149943e-01
  2.78877586e-01  1.32667407e-01  6.17718101e-02 -1.77919701e-01
 -6.14061542e-02 -4.56323400e-02  2.19978467e-02 -1.49030253e-01
 -1.24724194e-01 -1.11373141e-01  1.17972016e-01 -1.76257178e-01
  1.74312472e-01 -2.26669818e-01 -1.24006033e-01  9.88367870e-02
  1.64680228e-01 -8.02473277e-02  2.61688322e-01  9.32038873e-02
  4.54667695e-02 -3.61957699e-02 -5.25399856e-02  9.57584307e-02
  2.83427313e-02  3.38407047e-02  6.82018697e-02  1.31321535e-01
  2.45406091e-01  3.26083414e-02  1.44901618e-01 -1.48108602e-01
  1.12882309e-01  1.93389162e-01 -1.34944618e-01  1.66937903e-01
 -8.58973563e-02 -1.10440664e-01  2.44975224e-01 -1.31030127e-01
  2.47503794e-03  1.43379182e-01 -1.35766923e-01  6.37392327e-02
  1.65781975e-01  7.78223723e-02 -1.14575051e-01  4.43600267e-02
 -3.76736447e-02  7.86083639e-02 -8.30887705e-02  1.28111154e-01
 -1.15595728e-01  4.90236655e-02 -8.95874649e-02  5.02233207e-03
  1.99232087e-01  2.36958521e-03 -5.00457510e-02  2.23811045e-01
 -7.40629435e-02  3.00073735e-02  1.00148194e-01  2.07545400e-01
  7.90402666e-02 -1.33072272e-01  4.19303104e-02  1.24737807e-03
 -1.72420859e-01 -1.31651670e-01  9.08694230e-03  7.48371333e-02
 -9.74012089e+00 -2.41936464e-02 -1.47741333e-01 -5.15469834e-02
  1.36093825e-01 -8.45243782e-02  2.68848449e-01 -1.29603535e-01
  6.28875569e-02  1.20755702e-01 -1.25020728e-01 -3.22610855e-01
  1.03876159e-01 -1.16403222e-01  3.25038545e-02 -2.56501362e-02]",1,1,0.0,0.0,0,0,0.5885760817555445,0.0,0.0,0.0,0.0
